id,user_id,should_cancel,status,created_at,expiration_timestamp,subscription_plan,renewal_count
6cff34bd7a90004536d441581957419b,1970e4f9b3da0eb9bac5843754b553a4,false,activated,2023-08-02T12:08:45.485587Z,2024-09-02T00:00:00Z,ULTRA,0
5a4cb1d9c9e8d930d4f28b655f0dcedc,a8bfc1f6ce643c9fb11413be4416a1ff,true,cancelled,2023-05-03T10:53:26.591849Z,2023-07-03T10:53:26.848Z,ESSENTIAL,2
6087152e619397bd02c89e0a67bae6ad,5b3e96bd2098f051f3c42af49068dc59,true,cancelled,2023-05-02T20:16:45.995976Z,2023-08-02T20:16:46.242Z,PLUS,3
dcbb71071e0ded90f8b9f75a6820ac18,67cc8e74176472130590a7bd560688ff,true,cancelled,2023-07-26T06:34:57.277555Z,2023-08-26T06:34:57.291Z,ESSENTIAL,1
ff285ea8f755aa9e96752cacc28bdd5b,dee8267b0e03d62ddc19b89733773b3f,false,activated,2023-09-24T13:37:42.797529Z,2023-10-24T13:37:42.807Z,PLUS,1
ec4cfa6fd86e5a5a5c9571350aed6a50,e0c8dd4f0820fc18b0be91bd9ece3047,true,cancelled,2023-04-07T12:12:20.9321Z,2023-05-07T12:12:21.186Z,ESSENTIAL,1
8f33302fb53994b01ba7d08b2b218944,6536e1d2087565ec9ecddc866802ce3f,false,activated,2023-07-03T15:47:02.180394Z,2023-11-03T15:47:02.214Z,PLUS,4
5f09ab3f45e4701e23cfcb357965d57a,dad43940a3d0fad35c5e54e938c91a25,true,cancelled,2023-03-26T20:49:06.906106Z,2023-05-26T20:49:06.912Z,PLUS,2
aae96f51370f87a7651c5256e23de458,f621073ebbdc8b0f097a357d7b03b372,true,cancelled,2023-04-07T14:21:25.277051Z,2023-05-07T14:21:25.514Z,ESSENTIAL,1
4970480e7d35ec92785469248ba5bcd6,5eaa6717b271811465fbe9a8d7b1ecc9,false,cancelled,2023-05-07T12:03:03.045894Z,2023-08-07T12:03:03.327Z,ESSENTIAL,3
1c2545282bd6be72c463f1e7251a2857,0fa04db09d04d7d96e3fa84f30318eeb,true,cancelled,2023-07-31T22:50:21.25676Z,2023-08-31T22:50:21.268Z,PLUS,1
5cedf9c53168e34a9734937159986d1f,7b48773e43060dfcf07ee17d1a7114d2,true,cancelled,2023-05-28T12:18:06.026163Z,2023-06-28T12:18:06.339Z,ESSENTIAL,1
b0dbddc303a0081eaed6492d0f75b317,f8110673d8533c9a459aacc0200e2b9b,true,cancelled,2023-04-04T20:27:31.930423Z,2023-08-04T20:27:32.188Z,ESSENTIAL,4
43708bcadbeb8e7ec474f3e71a1c2f5e,22300147c52a9f23fe52b1dbef65e3e6,true,cancelled,2023-04-28T11:08:23.115723Z,2023-05-28T11:08:23.354Z,ESSENTIAL,1
840d99b25018ccb1a84575a020c03c61,1c478587f2e03d2f51e4b3f990e435ce,false,activated,2023-09-28T15:01:19.512374Z,2023-10-28T15:01:19.517Z,PLUS,1
49fa1ddb9c487d4b62b5b9fad816bac6,c8e4e69d27ea4d50a6a4e3614581f7ef,false,cancelled,2023-08-01T11:25:28.100178Z,2023-09-01T11:25:28.114Z,PLUS,1
ebb154bc5e4407faca258e3afbe5d3c3,518f9ee5d5b90b17212ee6f92ca1656b,true,cancelled,2023-03-01T22:10:59.283761Z,2023-06-02T17:17:02.163Z,ESSENTIAL,3
2a42b7e415c46875a3d3da6398a2ded9,ee5798d3704b1ff8fa741ab750046e12,true,cancelled,2023-04-29T14:04:12.510215Z,2023-05-29T14:04:12.772Z,ESSENTIAL,1
e1dc548f355c6147b685acf4a1fc385d,698433539df9215b03eec234bf6cc51b,true,cancelled,2023-05-02T16:27:55.166845Z,2023-06-02T16:27:55.415Z,ESSENTIAL,1
894f0b05f5fa915a6d9d2a23018ecf6f,ed20af8386e8e58be2c72a30b8df5cd1,true,cancelled,2023-05-02T09:10:11.058074Z,2023-06-02T09:10:11.101Z,PLUS,1
545abc06b328bf65222dcbc3c0441b3f,61fae1acb7519f17b24f8fc04fad966a,true,cancelled,2023-05-02T14:33:25.188434Z,2023-07-02T14:33:25.46Z,ESSENTIAL,2
61ddc9b76181f32bab6c7f4522f695f7,9914476a01bc3de33a000b45e9d1152d,true,cancelled,2023-05-10T14:08:37.740916Z,2023-06-10T14:08:38.013Z,ESSENTIAL,1
f24e9953aa58ad1cdcddc938ca6bb0dd,ed7387aee2341d54983e6cb9134372d8,true,cancelled,2023-05-02T14:21:35.458419Z,2023-06-02T14:21:35.739Z,ESSENTIAL,1
1b42fc6dbc487c7621cb17c0e13248c5,af74f41b96fc30a8adad209ae54c97c0,false,cancelled,2023-04-10T17:42:24.764537Z,2023-05-10T17:42:25.021Z,PLUS,1
d5fd59143860788252e30ac4a37d02de,84915ef2df0e29689d5fab8b604e446e,true,cancelled,2023-05-07T19:13:34.201565Z,2023-07-07T19:13:34.488Z,ESSENTIAL,2
dbb5ac43ed1f3d96ff9327772554554a,db01f2e5e9c27c967a064b7fa6b8c752,true,cancelled,2023-05-02T16:25:37.051551Z,2023-06-02T16:25:37.317Z,ESSENTIAL,1
e2104a610fe23ee18ac2b6f5fbc634b7,b64e39277964d5f15aeab2d16dacdce4,true,cancelled,2023-04-29T21:28:47.8901Z,2023-06-29T21:28:48.157Z,ESSENTIAL,2
b379d07cdc7cd8ab70232567871a6410,3f346f8c231a7c0e60d4d6b3f674904f,true,cancelled,2023-05-10T16:48:05.910623Z,2023-06-10T16:48:06.191Z,ULTRA,1
9ab9abd3429d9e2c3914ad50cdea09c8,ae6837c72497395cb5d81e649f13e4fe,false,cancelled,2023-05-02T22:00:24.467609Z,2023-06-02T22:00:24.476Z,ULTRA,1
e9200cbfd818d6e8540b140e3eb36fb4,d0d50bd2642254d11c1d423158b799d6,true,cancelled,2023-05-03T12:12:33.133815Z,2023-06-03T12:12:33.377Z,ESSENTIAL,1
8e7af63607a6c55255bd0dc9c49207a7,ca92cd7fabe9cb494d5f3f3d1d39707e,false,cancelled,2023-03-05T02:04:13.689071Z,2023-07-05T02:04:13.697Z,ESSENTIAL,4
ec70edb01cd4406c73f9c29f51ff4fea,8cd5af321213d790fa54d91af8102748,true,cancelled,2023-06-08T09:18:50.675729Z,2023-07-08T09:18:50.932Z,ESSENTIAL,1
60f24c4ace58ba6ef03112b1b52cbb15,f2b7eb0d53ac165845dbd18fa1e6b909,true,cancelled,2023-03-08T00:11:12.056909Z,2023-06-08T00:11:12.063Z,ESSENTIAL,3
5f848991d0b1aaa7cf75dd5c03b0fbac,77e8b8978dd12f2ac185386ab8e5ecdb,true,cancelled,2023-03-13T20:12:43.786917Z,2023-05-13T20:12:44.036Z,ULTRA,2
a6822e867a9be67a84708257c385338a,fe6a4cf9b839ba7c612332aff8256e81,true,cancelled,2023-04-15T07:21:06.314356Z,2023-05-15T07:21:06.548Z,PLUS,1
8e1f0daaee222bfc507183e970b9e4b5,bc1570397fb5983f5e18c3e96fcdaf81,true,cancelled,2023-04-15T16:28:07.356216Z,2023-05-15T16:28:07.367Z,ESSENTIAL,1
9f9936d725e3c2629884f92133d783ad,939da19ffc86f13a633120005f58bbf4,true,cancelled,2023-03-15T20:37:07.753399Z,2023-05-15T20:37:08.018Z,PLUS,2
49d538f8177021a939f236ea7663ee4b,22d418ba1731178ca2e5f3c5a2d55c48,true,cancelled,2023-04-07T11:31:28.617824Z,2023-06-07T11:31:28.647Z,PLUS,2
97869a33e8619ecc5bebf0b7a4c4d40d,fbab42b51da72205ab805c422633a492,true,cancelled,2023-03-21T18:38:33.256219Z,2023-05-21T18:38:33.508Z,PLUS,2
1a4f772d2b571184fd5369941a9e7bf6,7c8af6919f0cd2c6e2fd1cdcd3e5afe7,true,cancelled,2023-05-07T13:36:02.193861Z,2023-06-07T13:36:02.459Z,ESSENTIAL,1
8500862febbb83f754a579decc16a8d1,ebad0adca7f420f1a5f238bed053071b,false,cancelled,2023-05-07T17:54:44.217563Z,2023-06-07T17:54:44.501Z,ESSENTIAL,1
f79124ff73fc04e5ccc9f9873899122b,42b92be36517c3b65ba4443dc2120452,true,cancelled,2023-05-08T08:35:35.029725Z,2023-06-08T08:35:35.279Z,ESSENTIAL,1
c2e30b72c1b71ff7b076c353be5bede0,6ffab570e83ffa5e372d6e804659bfc8,true,cancelled,2023-05-10T14:42:46.590564Z,2023-06-10T14:42:46.856Z,PLUS,1
0463869603be4c26c3e5428df09b09d6,14e20dac9fa605fa3bf06c147b4135fa,true,cancelled,2023-06-08T11:34:41.703272Z,2023-07-08T11:34:41.967Z,PLUS,1
cdc9614fbed576c850ed599314391cde,69771f8d50fc5a343d53a4691075a954,true,cancelled,2023-05-10T16:19:34.313179Z,2023-07-10T16:19:34.569Z,ESSENTIAL,2
87cd9e94632b7489cc3ab6948ed6a347,221147ce2c0f321dfa3d093821fe70ce,true,activated,2023-08-29T18:16:10.060875Z,2023-10-14T19:41:56.952Z,PLUS,2
0a4db026f7977a12a0973f89ae4fcd9a,30a5a5b91901ab7a234e523529eb4b7f,true,cancelled,2023-05-15T16:04:55.606094Z,2023-06-15T16:04:55.852Z,ESSENTIAL,1
9263567f7f8ad753ddfc8104b2af1377,72c8e59b285b2baf2115225463cfb9a0,true,cancelled,2023-03-25T18:22:18.313467Z,2023-05-25T18:22:18.569Z,ESSENTIAL,2
a1b37f05e8cc0e331d4f7b4659f9f984,7c1559de6200fab55a1ae63dd8caf146,false,cancelled,2023-09-02T16:38:33.852834Z,2023-10-02T16:38:33.858Z,ESSENTIAL,1
b000dfde9d2c1e0e07bb87f325580830,e1465a2227d11892523ea0822f517c62,true,cancelled,2023-05-13T18:30:37.342905Z,2023-07-13T18:30:37.593Z,PLUS,2
69374dca2efd8ea035a7d84c0a2e8e99,b3df2bbc2a318741d26d2eabdf80b112,true,cancelled,2023-05-12T17:00:32.611785Z,2023-06-12T17:00:32.869Z,ESSENTIAL,1
14ded2395f07e23c90d75ddadfa78dd6,1878eb8941128b02616b80d6fbf88641,true,cancelled,2023-05-14T18:01:34.80764Z,2023-07-14T18:01:35.065Z,ESSENTIAL,2
2e119d2de9dfbebbdcb2299a7494f312,d1644c98ae127cdb8c15455365711c3e,true,cancelled,2023-05-14T19:20:22.389145Z,2023-09-14T19:20:22.638Z,ESSENTIAL,4
623ff3d8fda6b6957b85a5b888b229dd,5bb8168fd278b35edef64d302144fd40,true,cancelled,2023-05-15T12:19:23.788113Z,2023-06-15T12:19:24.085Z,ESSENTIAL,1
aa6e1a9a717cec37f12fa2b46f34cdcf,1515e974ad21bcd00f8a44e6bbabe600,false,activated,2023-07-21T19:41:16.124731Z,2025-12-31T00:00:00Z,ULTRA,0
b7d9a579c42850984a2d89dbea8e936f,11c5d84e19180b41be1675de8718d3c3,true,cancelled,2023-05-14T13:15:31.342046Z,2023-07-14T13:15:31.609Z,ESSENTIAL,2
5b4280c63b1b81dd4ad710e03d294cf1,6ff54314017697512545be908585b0e0,true,cancelled,2023-05-11T20:26:07.175118Z,2023-08-11T20:26:07.434Z,ESSENTIAL,3
d94a26badd00470ff095468af30d27cd,30629821081e4477a8c23d6a22127300,false,activated,2023-09-15T08:31:49.428002Z,2023-10-15T08:31:49.446Z,ESSENTIAL,1
e67ff4f30c88de4d9ff59596d8e9e043,cf551ece8698e80302b176a3e20bdca5,true,cancelled,2023-05-28T20:19:44.285351Z,2023-07-28T20:19:44.549Z,ESSENTIAL,2
b30f59508665b877412f5f522209e2ac,565efef2406f83cecd0d3c463ddbf1b8,true,cancelled,2023-08-15T15:45:08.147351Z,2023-09-15T15:45:08.153Z,ESSENTIAL,1
5247ab8f41664aefa86194fcdc6ee651,548cbbc1004de166e1cb87e676a4ab17,true,cancelled,2023-03-08T09:14:26.232249Z,2023-06-08T09:14:26.473Z,ULTRA,3
1a2b1facecb3b44b72638c464ab3147f,1c6067b2be97a9d8010b73aa8d2898f4,false,activated,2023-09-27T18:59:48.391615Z,2023-10-27T18:59:48.401Z,PLUS,1
930a64f5e1e21597b179a5c9fab0154e,a47c696b42e79820a4d7dfbbcf25a119,true,cancelled,2023-04-12T18:03:42.627978Z,2023-05-12T18:03:42.635Z,PLUS,1
a7684e7aefcb411f79413dc994015952,7a27bc1fb9ce9eb17ac3dd37e984443b,true,cancelled,2023-03-12T19:03:34.790458Z,2023-05-12T19:03:35.039Z,ESSENTIAL,2
5730c25c3081a3ed84a48ed6dd54ecc0,81061ae2d69fd60f6b3c010e135fb444,false,activated,2023-05-17T17:21:08.223885Z,2023-10-17T17:21:08.515Z,PLUS,5
710bd78eebcbbdcea8830d3c9a743c22,ab74e2082a1c5b4bd1159835230f7538,true,cancelled,2023-05-29T07:18:38.902556Z,2023-07-29T07:18:39.178Z,ESSENTIAL,2
31111dae2cb0bd86f80271e1dd577a17,c1a270d948b10dcef841eedc808323f0,true,cancelled,2023-05-12T13:35:02.026455Z,2023-08-12T13:35:02.326Z,ESSENTIAL,3
22a1b16e76394a295a9e612806114380,d37bc353869c1bfb9b307adeb803430b,true,cancelled,2023-05-12T11:03:57.341745Z,2023-07-12T11:03:57.598Z,ESSENTIAL,2
ee8e2efe70b55a05923cd05ffeee0197,c380af0a3ae8cde909f17a380fe6b72b,true,cancelled,2023-05-14T16:35:54.671758Z,2023-06-14T16:35:54.912Z,ESSENTIAL,1
f956ff75793617e1b5c9dbaada27bbdd,b572af4f34ad66f570978793b404d1fb,true,cancelled,2023-05-25T22:52:48.364107Z,2023-06-25T22:52:48.634Z,ESSENTIAL,1
fa7b483675366a8a770f05da950e275e,80747d0cefa687cd0e8919f7f2b7eb31,true,cancelled,2023-05-13T21:59:51.391509Z,2023-07-13T21:59:51.628Z,ESSENTIAL,2
2fcdc898e285be4ff47c09f3d3639bd6,de2b5f0c9f5160ca40603829f40ca42c,true,cancelled,2023-05-28T15:12:38.566433Z,2023-06-28T15:12:38.816Z,ESSENTIAL,1
0e8d287bbc8a4fbbeed8ecc7a72d32ce,2fabde25e58796f94bf28c20dc9e7515,true,cancelled,2023-05-03T14:31:23.38838Z,2023-06-03T14:31:23.667Z,PLUS,1
dec0125f79d2c1154a6d1b812d309489,c75e313c6513493b1b152400ca1924e2,false,cancelled,2023-05-28T16:14:40.343817Z,2023-06-28T16:14:40.737Z,ESSENTIAL,1
94f89a3b5b653819b4a9dac72aeb9fbe,057f3ae1a2a6da35618198cc1e23a904,false,cancelled,2023-05-14T12:23:23.490371Z,2023-06-14T12:23:23.744Z,ESSENTIAL,1
4706f5acc84b690cb3f2c7b076ca4c14,47ee2cf8911b4eb43b51a54626044aba,true,cancelled,2023-05-13T22:51:45.409629Z,2023-06-13T22:51:45.665Z,ESSENTIAL,1
d4f37a5dd1f0f3c44262b85054df0050,0cd3692c727d609a308984fcd97355a5,false,cancelled,2023-02-15T10:40:32.599256Z,2023-06-11T02:00:00Z,PLUS,3
79f242330b756722e461305de2434ab7,705fef22e8a20a39603be4f5562a282e,true,cancelled,2023-05-13T11:14:54.069807Z,2023-06-13T11:14:54.317Z,ESSENTIAL,1
1d4add311ffb95484ae4bf667a57bcc7,aab64c359272d3f8b5d169d188f44147,true,cancelled,2023-05-13T15:57:06.066321Z,2023-06-13T15:57:06.33Z,ESSENTIAL,1
6636ba0773f2b0b213c57ff44d7b3666,04882297ee6fe39e42e6c819f93d3f64,true,cancelled,2023-05-11T18:00:54.646845Z,2023-06-11T18:00:54.914Z,ESSENTIAL,1
83978cd2c433540d2bdae3400a5b3f7b,47e29aeecef69b3c39f8dfec19dce0a6,true,cancelled,2023-06-08T05:09:52.677562Z,2023-07-08T05:09:52.922Z,ESSENTIAL,1
7ae7e1a37d52cbf446b3c4b979625869,4727e50085485dd387ecf5e52d228763,false,activated,2023-05-14T09:14:15.202969Z,2023-10-14T09:14:15.485Z,ESSENTIAL,5
2d0e8f1c67bc1d58cb162ccf84d79aab,c5705771dd126e40cfb9c0c53f2c9ee6,true,cancelled,2023-05-12T08:59:40.933945Z,2023-06-12T08:59:41.238Z,ESSENTIAL,1
1172ce13406c30913616b69d5246fd8b,a10b4e233b5f57f61c8e236aabdfcfbf,true,cancelled,2023-05-12T09:28:16.173983Z,2023-06-12T09:28:16.429Z,ESSENTIAL,1
98d1f07943524cd969d31e501c9f9494,388fd3ab599d6d71162930b14b1e14e3,true,cancelled,2023-05-13T13:14:56.091927Z,2023-06-13T13:14:56.356Z,PLUS,1
6fb5f9b821b81502e05212693fa697c0,3c46bdf1623db74b03d4783328b3f94a,true,cancelled,2023-06-09T11:01:47.343847Z,2023-07-09T11:01:47.606Z,ESSENTIAL,1
a4032dc2f74c7fde5c4e095d021ce33e,8f0ceee82eb5f1708f290db97705f75c,true,cancelled,2023-05-14T13:15:01.802678Z,2023-07-14T13:15:02.087Z,ESSENTIAL,2
900a7537ce1cb7e926c218da69ff8f30,c9b1d16b46b878b600cd5ebfc5f9cc26,true,cancelled,2023-05-12T17:20:01.437997Z,2023-06-12T17:20:01.708Z,ESSENTIAL,1
a4aa1e7ab0aa30d04a82ff993cdca6bc,94a0b07c7dbbef0bb2e5b17129bba560,false,cancelled,2023-05-27T10:10:17.761797Z,2023-06-27T10:10:18.054Z,ESSENTIAL,1
958af0ec26d6338b00ecad5548b98d2d,103784b489e4e1d65523b3bdf764410e,true,cancelled,2023-05-16T15:09:40.388469Z,2023-07-16T15:09:40.649Z,ESSENTIAL,2
bc58c5705abc49fe73857d4fe86fa50a,cec9182f8ca2e6d6e6afdc634dd7d0dc,true,cancelled,2023-05-15T19:45:58.069124Z,2023-06-15T19:45:58.324Z,ESSENTIAL,1
b99af2092368d54d966a15bf959ceeda,fe6a4cf9b839ba7c612332aff8256e81,true,cancelled,2023-05-15T19:42:52.005802Z,2023-06-15T19:42:52.298Z,PLUS,1
bf92986cc8675b37b9cde6a9bbd63ee8,83056a2392a87194584509a0bacb9803,true,cancelled,2023-05-27T18:39:10.250644Z,2023-06-27T18:39:10.525Z,ESSENTIAL,1
3004c80b95491121c9a122936ca39fa7,8dff26bef44afc450806f15481c48554,true,cancelled,2023-05-19T07:03:28.299651Z,2023-07-19T07:03:28.571Z,ULTRA,2
393422f42f20f52dc3abfbfce44850a5,c881059a6beb465122f554c544556eee,true,cancelled,2023-05-11T20:31:54.019319Z,2023-06-11T20:31:54.279Z,ESSENTIAL,1
642702b3699a17b6c22c001afa8bf80f,1b3d2fd2619bba93a9b68848718a81e4,true,cancelled,2023-05-19T13:10:21.165017Z,2023-08-19T13:10:21.422Z,PLUS,3
cca1ecf83c490cc3d6741bd0c8e178c1,2932bb8ab02e4c4065f30594fd572939,false,activated,2023-08-25T10:17:09.476129Z,2025-12-31T00:00:00Z,ESSENTIAL,0
9b14d03be8aa6e2651967e4b8df04e4a,aeb050d5ba6860b075ddc39b99618f34,true,cancelled,2023-05-17T19:30:21.956818Z,2023-07-17T19:30:22.223Z,ESSENTIAL,2
40a162f517e093a8f229e4cc1ac99b18,5efbfe217aed0ec3fd0e7ada8078bfa0,true,activated,2023-03-20T18:45:46.953837Z,2023-10-20T18:45:47.236Z,PLUS,7
a4ac03a030c0cb15a15da65c0ba77c20,0fc62dba17d715cf33048feb99b4caab,true,cancelled,2023-03-20T14:56:19.76185Z,2023-07-20T14:56:20.026Z,ESSENTIAL,4
55e00e987e5ac02b68f866b9b44b7377,e42cfdf787c97932773f86538b684e3d,true,cancelled,2023-05-17T17:26:58.855945Z,2023-06-17T17:26:59.093Z,ESSENTIAL,1
bf8b3782d924ad90a6f47f0a91f174d6,8c2e2c8cc4c26f2b912fef9ed813095b,false,activated,2023-09-11T06:47:26.488053Z,2025-12-31T00:00:00Z,ESSENTIAL,0
344acd100ba054f465a9ea7a0922865b,0b47994d2616c303a3ab8d9484ac8460,true,cancelled,2023-03-20T17:33:49.925805Z,2023-07-20T17:33:50.205Z,PLUS,4
b1911e4060233d44e3465df31bf091a4,549c997b22edbfcaaa182a7731b812c9,false,activated,2023-09-01T20:17:23.086204Z,2023-11-01T20:17:23.096Z,PLUS,2
36c99744934288ad8154c1df7ea910e5,9e4e7c95b7386f6bf470d7560049a9ce,true,activated,2023-09-09T22:41:41.548235Z,2023-10-09T22:41:41.555Z,ESSENTIAL,1
29019d18091f93c64d2680fae49eb48b,068b9b862fe4fb282a9a6b85204442e6,true,cancelled,2023-05-18T12:21:18.880467Z,2023-07-18T12:21:19.165Z,PLUS,2
c8246bda975f4c67492135af9ff8d9fe,b57c46e02ac64b2c32e48ed1c22553e4,true,cancelled,2023-05-19T07:08:36.023167Z,2023-06-19T07:08:36.294Z,ESSENTIAL,1
d280a7a4d90f8c764acd26b110f1e36f,5082ff1535c6abf292303c08af5539f5,false,cancelled,2023-05-18T08:44:25.627344Z,2023-07-18T08:44:25.892Z,ESSENTIAL,2
d73d418ce1579315e5f419777cbdc64c,bd7fd5b028f97015847fd77b5fbc118f,true,cancelled,2023-05-19T06:22:50.652887Z,2023-06-19T06:22:50.89Z,ESSENTIAL,1
3511c079d51b57a96e58af11b829fef6,f24acc8329a9410fcc85c85c3d6f3a9f,true,cancelled,2023-05-27T23:00:02.261924Z,2023-06-27T23:00:02.53Z,ESSENTIAL,1
ea9d18ce762dbd7f4375ec9a113a46cb,0579e07a70cbfaa27f641d18c12c89d2,true,cancelled,2023-05-16T15:55:32.84792Z,2023-06-16T15:55:33.087Z,PLUS,1
f73a4b86bb6ea39069996bdab121f532,7e2aabd3396338c4d93d4d5a2e559bf8,true,cancelled,2023-05-17T11:18:32.807455Z,2023-07-17T11:18:33.056Z,ESSENTIAL,2
33534606fa02927dabbd4c82d63886ee,37be344cdd67013b486e31de858e86cd,true,cancelled,2023-05-18T09:35:32.280175Z,2023-06-18T09:35:32.573Z,ESSENTIAL,1
d76c07c5103fbac5d03cc8a81ab398e0,ffe15aa4d114bbdbdc384f26325a3c76,true,cancelled,2023-07-28T16:41:49.552764Z,2023-08-28T16:41:49.557Z,PLUS,1
a00bce6417f5ac649a44c23f77bdd04d,7be65c32295acd28ca21410d1ffc9928,true,cancelled,2023-05-16T08:11:21.681795Z,2023-06-16T08:11:21.933Z,ESSENTIAL,1
a27877c4f37e3d10f4dad839dabc6a1d,8d81aa66d03c6dd68663fecef13edc39,true,cancelled,2023-05-16T11:11:57.025623Z,2023-06-16T11:11:57.282Z,ESSENTIAL,1
692b4ded841d5d7ae0bcc63df93d7b4f,bc1570397fb5983f5e18c3e96fcdaf81,true,cancelled,2023-05-16T22:42:43.514529Z,2023-06-16T22:42:43.523Z,PLUS,1
a6113fe2f9df2f017050790bce9c209e,1d795f5ddf8ba998d5816f81342b876d,false,cancelled,2023-05-19T10:21:49.155475Z,2023-06-19T10:21:49.414Z,ESSENTIAL,1
e1954c5fc66535c475443f66508acdaa,0f5331549d799df1694a9192aa68530b,true,cancelled,2023-05-19T06:22:10.152856Z,2023-06-19T06:22:10.389Z,ESSENTIAL,1
b271aaf24757cbb41e2e308b17695b8a,1b0451c887f1d4e8c8ec31a35cd74a37,false,cancelled,2023-05-16T11:11:08.896066Z,2023-06-16T11:11:09.223Z,PLUS,1
9a198c9cd3605a6b48f0616b82e86c70,5e9675f2db667f8260f051625827da0f,true,cancelled,2023-05-17T14:04:37.890416Z,2023-06-17T14:04:38.192Z,ESSENTIAL,1
e798ffa25c8d9d17d02a44b16cfbda6e,27669a086eb0906d2b8c5d1005e75823,true,cancelled,2023-05-16T10:45:43.201748Z,2023-07-16T10:45:43.471Z,ESSENTIAL,2
b1d0df45bf851fd7195106458c759e94,359b376b8e40373c8c28d611dce1412e,true,cancelled,2023-06-07T12:05:07.642701Z,2023-07-07T12:05:07.899Z,ESSENTIAL,1
a8d07c4a78d99f413167e0e56891200a,ec819abceb3bb4749aeb5f67c0d84510,false,activated,2023-05-28T14:27:44.952506Z,2023-10-28T14:27:45.2Z,ESSENTIAL,5
3130883393b96ecf2f5c11a8e1e3b3a9,3acdce5a0ee622279c7aac585afeef57,true,cancelled,2023-05-16T08:08:20.488089Z,2023-08-16T08:08:20.757Z,ESSENTIAL,3
10db4650510c68accfad57f1eecef4d9,cb4e11566f74540b936a741efe619f56,true,cancelled,2023-05-17T12:11:50.899024Z,2023-07-17T12:11:51.242Z,PLUS,2
4b7b5b73cf67deb9c23ee1f4f8339d36,6272eb66eeaa1aabb8bba2c2e446b953,true,cancelled,2023-05-16T12:10:51.055387Z,2023-06-16T12:10:51.421Z,PLUS,1
2f396e4b6a036f82b3d280f191b79516,3abc553511bca00986193f120973f064,true,cancelled,2023-05-17T15:14:33.001809Z,2023-07-17T15:14:33.275Z,ESSENTIAL,2
217aaee17eca6a35d87e1ee81c154181,710c0da53d866601103b3a594ffe6b5f,true,cancelled,2023-03-10T06:20:58.753256Z,2023-07-10T06:20:58.987Z,PLUS,4
44d62dcc69f07366e82c9dad36fe8dde,de306d0372bd01f2c1c5356ca76b0c33,true,cancelled,2023-05-16T11:04:41.442704Z,2023-07-16T11:04:41.685Z,ESSENTIAL,2
af8539268b2acb25f9b3575618ce32d0,899e825f68b341642619c2ffa453566c,true,cancelled,2023-05-17T12:34:49.177562Z,2023-07-17T12:34:49.425Z,ESSENTIAL,2
fd9d92dc75e0257b3f22fe151b97fb24,b45f3e8af5e90c12e8f308bb5dbe78f4,false,cancelled,2023-07-28T21:11:17.317623Z,2023-08-16T10:11:03.123Z,PLUS,1
41307d717440e4772ddeb62ef580a7bf,25b4b9f3e4ef9fda23d6dd4d3af1acd2,true,cancelled,2023-05-16T13:09:49.158301Z,2023-08-16T13:09:49.754Z,ESSENTIAL,3
6045dda76264733c1ebf3d773ea30dcb,c6331b8c32c3ddd2b6308683e95e039e,true,cancelled,2023-03-21T00:33:05.183914Z,2023-06-21T00:33:05.429Z,ESSENTIAL,3
e8e10bc3a37ecce682a2beab87963c2f,dbf9498e8991560440da9ff9d5ed04b3,true,cancelled,2023-05-15T20:37:49.418791Z,2023-06-15T20:37:49.981Z,ESSENTIAL,1
c0387b9f9857b00aa7b8bd57260d1d46,2023327bdf43d8244675eaf99cba402b,true,cancelled,2023-05-15T20:36:02.110966Z,2023-06-15T20:36:02.406Z,ESSENTIAL,1
8da61e1909fa5f6b3b5a7150e92a6b75,0fa04db09d04d7d96e3fa84f30318eeb,true,cancelled,2023-06-06T18:41:35.580879Z,2023-07-06T18:41:35.835Z,ULTRA,1
61cf19cb61d76cffcd751b10fa672f0c,0224149bf92c1234a49a02d929807430,true,cancelled,2023-05-18T19:59:04.711277Z,2023-06-18T19:59:04.95Z,ESSENTIAL,1
bcb51ccdaf290d81e045711bb1b7efcf,ca34b1e70765fbb10708cdda5e7dcdfa,true,cancelled,2023-05-17T15:39:39.434302Z,2023-06-17T15:39:39.679Z,ESSENTIAL,1
e67303eeccc8c9af636ece88b8d96130,82e16e953891874b2c2e5e0b0f022b1f,true,cancelled,2023-05-17T15:24:33.141341Z,2023-06-17T15:24:33.438Z,ESSENTIAL,1
58071a20c424642a459196141d8f23c4,bf3b9a0eb1e26be3b778371fccd4fb00,true,cancelled,2023-05-16T08:05:32.435746Z,2023-07-16T08:05:32.7Z,ESSENTIAL,2
0f4cd6b1af83f634936d301d71b84f04,596d3deae128e2b914c3f4b153e01b41,false,cancelled,2023-06-08T18:57:54.641676Z,2023-08-08T18:57:54.97Z,ESSENTIAL,2
899778825156d5a7bc04ca7bc54805ac,47949130b9fa3f0cb24eeae88e3b78b8,true,cancelled,2023-05-16T07:52:42.200943Z,2023-07-16T07:52:42.214Z,ESSENTIAL,2
276cd8a625287dd56bcca1ab3c22bfb0,c6bb4b96bebb798466246ff9113d2c61,false,activated,2023-08-25T10:18:22.048492Z,2025-12-31T00:00:00Z,ESSENTIAL,0
33ad0eafa82bf7a415c18a789eb49328,76151fbe57e6697761749e58b9855cec,true,cancelled,2023-03-21T17:15:51.582566Z,2023-06-21T17:15:51.833Z,PLUS,3
