userId,level
3b48bb3913404c32cb3fd14efd0840cc,7
a85fb5280a1e3dd80c027542b3e8a8c0,9
58da70762fe61bf84506dda839381ffc,5
295216293eef854fe72af13106ba2641,7
0b19c876fff60791f610ce589bac7160,3
8d075bd6e060416c25f38739c64f7fe7,4
008859bad9645d8c7e404a97b12544a1,1
49acaf7b1f7520cfd7d5bfc4d64cea10,1
8b6cd5bd955f7d24c93e31b3a77b26a5,6
b2f70f4829498a092e8cd1a8607cb7af,8
f1d5385f1a4a79c9db64e29ca9843330,5
4001db818d4fe400f357f1ea3f4af4dc,5
54368c384fab818d7f6218acd807f403,2
c5f92d9526cc7f92fdbdca738c08c0c4,2
0e0d76635f36c29d2d8d36ac23711d1a,4
6b5fc374374ac31caa97e1bd667d0a74,5
1033fd548de3aa8c994f583f34e725d6,3
ba04b24e4265c81b63954b8937267f60,7
f71f3358c63b9bf11de2da95c7d137ba,6
8c7284461a164de205460b81f6371719,39
be2e88b83a8ef70d221a002d811c54e8,85
73f4a5785d16fbb875bb34f8c72720ac,1
e9d3e944671a4f6fea41459b4bc5c145,6
51a327d9fa68c9d2f51303e858cc53c6,7
1c59ce89dde59fe19222e771ba526fac,2
2ecdd282c61e33afdf2a3accced29138,5
dd782db4e26370a38db1a820d6b204db,5
a86d887e9cb6b9ab89955b36d225b98a,1
a76d4dda3486d6e06a668529d07d01b2,7
df3760dc767ca9ec971bab0256190134,2
da45e77f41e0ae68dd5495e18cd25a64,4
a4bfa7f5c7a5c73bdfd11cedcb11d2ba,5
3e9513b4e6107b78cf4f17d59f13f2ca,9
e4321aeff9c425908a185bcf6dc8d5c9,3
4af7db7f7b5665cc638de5626786cb4a,6
8d190ca91300b6bdfccafde19e15971a,16
81a7760c1a17ab57cf29bd830dea8b02,8
b07097084350c41d4d6b044eb86f9415,4
09126258c8f4dffc85e3587101f3191a,1
6325ed96e5d90d352bb51df5b8b8a260,5
699de31c86cfc139399f68e0f7c557ac,1
14ff5b70af32cc2266d69d63b31ab830,4
a47d1936a960a93c9cafbc343f12f9c7,8
e67b4bb08088954a3ec760b27a3ad813,1
cca56a52119ced91ab80ab0639e815cb,1
c6393ca73c99caa7c730651017911f51,12
d3ee79143f99b4bd3f47a1dbba110907,2
aa7655f09be7d52f97d0cf130180e3a5,2
615197290caeff5c0c254ef902f65f37,6
17e5bbfc947d18696ee79ae6832a218d,7
882f7628704685c1e6bf65bba2d115c5,12
044d749dcfc0aebb5aae2245dc3bc056,10
c2c0a8abb435cd0eb86170b78c0710ea,4
926fcaff1f82349f188df37e06987a52,7
0b16ff03f8b6e36a93fc63ddae57f515,6
dc016cc03827413713a6faf9143fad93,6
6bf8d3ce062e42d7a7c5e6b7cb64e683,9
8511e93998e53495b95039f6c1e6f73d,8
30de9e5ee87e9524a289883a19e07b14,2
970e458b74105ed93baf52e391fa77f8,1
fb1598879cba95418bb2d138a6a82719,11
2075f002efdd8b7df5550ecad051499e,5
f1e7eeb227bfed556948d75117c4970f,1
5d0229fd5911f15a70f821ef080f1269,39
da879db896796b28ddad9e800c2f8263,3
4f3519285f9db3e6c91d9c0a467cfce3,4
1ca7b7936fea3b36fcfa56c80a2f2ddc,19
4ba9c108126801aff05d57535898ea9e,12
47a5c6d97430aef0a98e13b1e64b73d2,4
fb05020f74cde9f608a03523e381f4bb,1
efe897390ed2a879e23f8e603bd0c165,33
2744257715ca2a3ec202665828fe7217,7
f5255d79c91125574a8df6f2fcc58745,4
c6710b23e1b408087de45c3873616216,5
3004c80b95491121c9a122936ca39fa7,25
8a2d3ea8d537cd049e3347d95bfea4b3,28
4a67f78a1ecb60f9f38052c0e52701a6,1
ca04f476cb2868b31ba6cf0c41bfe144,6
94f9ea6ccb2b8303b8fecb1f1ad611f3,2
76d77fbe73ecd8821bae223d71aacc34,6
cae997fea171e89b7380c406db5a6014,1
3f74375b8389297bd944948129c19a0c,1
be3fb0b3df04d44ed6dacd59455fd9d6,2
ead903f41c6726ecf0da26430e8e7f54,7
b7be10b8b8a2e412e4bc0d80ea422871,9
65fbe7867cfa86728f9030e8e9caad6d,21
7aaa445a37ea07054803fb85d30bc003,1
ba203d5eebef4040ea060e7bb32c1980,11
0ad098b699dc1f4203fdd52fbfd0985f,6
6d60fb3bd6ef77379f821e0ff45d0243,1
c891eb3da1ded48a346588a4e7a4c215,8
07c14ba2f4fd3408e525a98c40d8eb4f,6
5a70747509889a391c0a629f15e8569a,1
917f1da4c9d9487fe7c3f6d2b6a372a0,6
b8caa3619c6efe347d0097531d5c4721,1
d356dd964fd24f072c11cac57efe8ac9,23
1cd4d6d32f35368e0cf8849289b6c49a,1
4b9018fcd9ffa601a030ab9c713a0904,1
da3cf40f4676e3fa81c7830222bcb067,5
bb62438305937ddde683b099db3837b9,5
7dfbbac8660bc437af137f8918f58893,7
e8fb82311d22b59d211afb467b99a169,7
162c1925b83e60142c468e23e74bc9fe,5
db0d3294a312dedc4d864ab4f56ea7f1,2
50bdaae4501d785f43187b79777609ac,5
548b67cb8df571fb1399c83454e9511d,13
7b7bfe7bd099d809ca6af3b903810506,5
40eb0c74485c6bb14cd9ae3a92acee61,6
b480b9f5423188cf1908a6fa993233c5,7
b21e7bdef5140c5d2b57103683c4e1fd,4
b4d8409eac2160c986c6b2aac0a06cc9,6
0c516ab781004194c242a500a682702c,6
44a74790617ffd8a0da45f7fa119380d,1
3e705d00a5e70714272e546926cba702,10
bab94d6df1973c399bae33d271051695,10
cee63be56b32f8e93ee39cf8a9a55934,10
bdd955a15e4e53d7316c534e38d4ccd3,4
6519ced6dab7fdac68db7732c0fd6a0d,2
aa7df028732a164cd3b2d74e70a992b5,8
810854729036d7beadf73d47e2aaa63b,5
059410e22359504ef8f0b3a651f832c4,1
8fdd59d5f40823cd082ac1836792eda6,4
ad5cf92cc31270465c4a33ab1db9dc42,5
124cd3179356293e01312ef8ac7e64ad,2
b8c1aa3a8518c3ac9906a2065e306aa3,10
26cc2337a03902fed854634089d7a2c2,5
f7eb0127574fa7a9a1ba1a53c976f919,12
060538d6329109e49e18364f0a79345f,5
7624558ca44f69b0f2b311aa7002e0d5,6
1d7ba03250e2628536cf8992f8555430,1
9e6b4c1f10b27be204d5c2db071345dc,7
570570564575282ea01250e0a45ecdd9,5
05600b1e454e47f0223ba9aff9194e06,6
a8fd030f904f256d2f50e1f89cace247,1
4bbdbaad5bdc66c219c7f4c0b1420559,4
3f03dacbf3be5d49fece1a73ac1dde34,9
dde33392a9c4c180d360dd09dc318ba6,5
94629e96b6932679ba40332fedda8e8d,17
8e07ce41bf736aac03d2e8e675be3c11,5
d0c67854fa67283315e22a6cdea4d7ee,2
19f1d97f529f05e92e82a34575c771c8,1
4a311b01dcd8ba76ccebf993fe5dc051,1
21ee18eaeeb9e878a06478edcd90e676,8
d6700742c7061a61f20eb8d11d2bd357,8
5d7b0a2e8a2d35baa79432e1981c43be,1
8cc1e7a302a3ef841310abe99c316316,6
71a9e9aec8d81fcf73958766f870f2c1,1
11cf22ed7ba4e78a4c8403ca858cc714,8
f221abefdafcd234a7b13a127dbd4e99,3
732b41d199177e5cf5dbe29ca83eaa48,1
4a0346d63c2276b84c0dfef7dff0752d,9
37ef0e3fbf7af4a5c26b5cbace650b48,7
358c3f7805a19736c603d634743048d2,6
7c6c8bce07e46b9196c18c30a7b27f0f,1
2876804cf6a2b9916f36363009f869f4,1
c18f51ee05b696b66d7036d39e9f135c,1
a28c36eb1974ceac44f57c488960d66e,4
1692279a6f056993fd9ffde67117677d,6
135167b63cc6ecec83d17fcb2995cb8a,6
1e531bdc2b4bf21b2fde0cdae179151c,1
c7b3c221d13447ef3b35c5259617621f,10
9d88a87c6cd74f77de7ce26676ec80fa,5
69a388e0bc6f6eedb793c23b079ff8cc,55
2fa22d956458314014a72a70fe669cfa,7
f0f60c425820f4d6edb2e8f747e29788,1
04ffed2bce43d5541f32d3b81b6db537,6
d10e8f5f402f9a1bd8d62c6bc41718a9,8
fcb44afb56bebc15188f8bde9c43fee5,1
dc5064dbcfd5606b24e088de0ddec418,37
563daeb3e08a8fdd936f09ef16d8696e,5
d72ff0e8a41545e480d3afb0c829c124,11
27961c618a29a91e0d6d0b4d3a608add,6
5fa7ada96d7eb9eba78916b06c24e0a4,6
e11a06f5eb07a09d2681f4c9c28fc9ad,5
7196b54237a41e3bcf90a4e61d895abe,3
95280eb5bcf27396e914d48b1bb32a90,7
1c41c424fab72df0eb97d8292fde36de,1
4fb4cf376127049d8bb985411991c029,5
e9479dde005a4d0816e3b92d7ba39840,13
2a3c2a25888aa3f9dfdded751d02855e,1
a42ae75f6ffcd41d8251d2f5712db32b,1
da198777d0b0a09b9895c4be751718f5,9
a7ec5c2d5b357ef15b85148afa771de3,10
2b8ef31fa123d77a02ffc078c04dbbb1,5
838806724cba2321f6922a34186f4d8e,1
ea920acf1055ac49ee0d0b2b82c0a165,5
bd6f391f663b690770df0b3ae8a70ead,7
535a813baeea54a1decbd3fdc61b4722,1
fa8033dc6ede9d5ced9aad40d9000538,7
02059dbf709b2700826350c897fdb474,8
5c78fa9ebe8387a91bc2d0f27a2df06c,6
0450df5bf23a0502a9d2c74089b13ebc,1
abb359be6421c4928d9f94d3fef1c7b0,6
dceb2bf5c799061b2ecc91e98a99d194,1
59635af18f951a6ca0d3b42ea65113bd,1
beb090734dce087d5fa402358589bd4a,6
e9785b7e9ea87461350673b18028e32c,1
874afca2318761efab714f6a043821f0,5
22acfff660421cbf2dd619fde728b2e2,1
cef700128a1f84affd043d5252d1b2a5,7
56354250268864eb473817efaaa9fb49,10
51cfc18f5129a71616f3197604bf7beb,1
c59d952939e21894e9aa2a5f03b9c0c4,4
9fc4679e5d3873c836228f7c23810b09,1
5fae96159faf6f2f88518c04392e6a89,11
3c937b8b9d439880414e0427af678bf1,9
fb6ac4b1e4deb8652781097499469eb3,11
675def9681c13e9ae1515b55c47eff40,1
f1bf872eb0e526089147a9e0f71ce6d4,5
ed242a6060125d4508f553623890b56e,4
18c4cb993781bdb7ef04ec816c2e603d,19
59e4fefbfd03ee2420301e1f51c62e3f,1
74723f31e97785e2b15e95f8a2e961e4,5
0f659d79d7834f4d818303f359210acc,9
a583e4dbbd41fe59f6eb1fdd282fe8b9,7
b0f02167d93f217e7cf22f41aca4e49c,6
1eb61fc47d2268829833b463a9a6da19,11
bb62b279e32a82b436bf025d26b67136,1
3f46d2c1ef562d992c2ea5e596deb7b9,7
dd07c5ab85f844489694e9a5d03e2509,1
ec890b1be466ceefbbfd0ff69f396b27,5
045b2ad8127c610b8a6c19ae67527134,5
8d0c3354fe7b60626a5e340f9456ce5b,5
2b2bc31c1ea60d3d3fc3431b2f598b69,2
d58c187bcd1763386df551542ffc3378,7
2791f526d064db6d07ce8286771503d0,2
10b18d3045f98946ba744e2f2f1f1aeb,4
6a985eda38fad12e842e01b3014fafc1,4
7477a16696ce9fbca37b28ada6e5ca68,6
16fe47d61aa2d15fe60b6a88c45c534a,3
03c80657b03661fe89a88cad73f08d40,13
b85f15f3e256600ac44d7aa5700f87f4,4
cc8ee49f2b705e7e631bd61457009231,1
d07da69785b042df805918316a6e0fb7,5
9cd836f3243d68f927653d9800f88f3d,1
2054fe72c00355d85ec6065ad273117d,7
50314c3a64929e81207b5a1482781f68,4
6512e03fdc1588020212b77e11f2b6a0,2
2a9697f13344537604b1a18005ba7196,8
228460d546b44095fb74db8e8cc3b184,17
b04bc3a37a2726e058ce747a10c8d90c,11
5b6a9030647090ccb6c597115ec43452,3
1339e353f6523304eb45230c5521942a,1
38bc90fea4a62921a83590d9c29392f2,5
fcce1b46cb3ee7611a2a19540a8987bd,1
0100e960276582142e361be7e95b5dbc,7
42ed1b621989865c92005a00247d1984,1
c6d8a6f82fd4d7cb155771614206c876,3
e18ad00a7b16eaeb62c2387e101fd198,8
35308608e33e5d6c4f59790cbf99e042,3
3c8e969c9b0df8dec75e859d3d400b55,8
b422b46cbea2b0bdfe2e89e142bb53bd,31
b33ca7cd9c87bfe2d486091fc1858925,1
fc103f278ad03d8817f82593454db059,2
61ec45d9477a6c629c57a46834fd208e,1
ad6e63fd59329433c110bdc6afe95999,18
810c1ba2763c105bf8da0812555c9ed6,1
63fff2607e8f12d68de97a25bd45b324,9
4d87b713e8090fda68d83e76e68f655e,6
a33e786eb806b9342479d7a61b616eee,6
fc457cae6a88161a82cb2ce56aaa6bb0,6
5d6b53c3a7fd33093d506ab56dc23e32,1
944537cfa415c51e69440290b3eeee6e,6
dd0fa0c98b177344b56864141e1b15f7,5
3738cee418a60fbfb57499c5316b9054,3
5afe5b9de5b2c8966fdf5f0b8d10d338,6
8cd4af76ecb328df35227a2d832e659f,13
9e2882f141c6bdf353047ea8fc9a7add,10
2e7a15f8dfe6a55106cf21010e036417,1
cb8e0bb73da6cc12a35ebc4ca31c2c85,1
678cd90deafd35fb7aacd3a8e7a6713d,1
9c3c734749e7df1bbfd1b7a4f6df5c17,2
f1d01f36c73fd73aa9531be86d0b0b74,7
fe63a71747577f9844420ac4ee9547b4,1
d339f83b8382aaf63d534ee3166531d5,5
8b2dd819c3535f57350d70d9b0c38a80,1
c9cb8cb08bb2550761f119994da4a50a,4
09bc723488512a12129b6ff5efa9bad9,2
0fb05383820ccd9d86e2476798214011,1
03aae40075369acf070e7b2296abbd12,1
0598f920df9ac525d18e008c40f5a890,1
82b90feae3201f08e6941363f4b85d4a,5
2878da1fb808b9e88ba1b131ae5243fa,4
7062347591c168ac03f877e6902a8289,6
1f7470d991eefad72571630f1164cd40,12
085a6e0b05032c79e2b66338c5136079,6
641e6aa99a77b309365eb50e1ff9b271,3
b040723009d1b40ab0d44b0808f9475d,1
4e2303523c31fdc1ac9c9b8843e523de,29
14091213a212d30c3253887028a70169,1
bdeee70a89759e5fc1efa4df77bbf9bd,1
c7415c41af09823b75334bb520134945,1
12b06d1841881e6ea8a860798d387735,6
9a320efc4a16969e20fb58d4c6ef48c8,7
d1a77f53835c90916ccbf17f81739af3,4
f80eec2d17b1290f6b576965afc8a99f,54
b6e69dd8f3250605e62ddb1b77401300,5
1c83836eec06e47f86c779c0ed7cec92,3
53e897849d2763bd0530d545448ead16,6
7d3f1d14e72c21060db73c009e0393ad,6
b0f7dd6d73e811031c2e8880a46fabc6,4
120d4629418507adc22fa0b077e50d8d,1
2370c7a708322ba7c3c31e9e59ffe252,7
931f3c9810b22a7f48ddb953b67dce90,4
2683ae689072f6d93d40c7ddec3f2590,4
7ed72f8f7258ff10a54b1a06e005a0c8,1
deb4c51de401d430edfc2f58360e7950,1
f53774c03d7f6d66792e719d1143a862,1
9bdb7678977d1408797561c4e717d40a,6
4dcf2adb81f49a1906d034c161fffb10,22
a321f861fa0b5d9450cc4edae5fe54c5,4
0743894c43d20efa44dda174c2cd0312,2
2bacd3da9587f9ec3a2f77f874230939,1
bcef5c32758f6fdbb2e6ab62b6d9a918,2
5d5a4f183021df1eb32d771b085a6553,5
0dfc7bd0fcad461fb9a6556b9685efbe,6
e02e62c2762464dd4cb1e55d83690e58,1
b8e7e5c42dd1ac9a944eb1ffc1a1cb9d,5
0c27c671364ea526ba5fc862874b9c4d,6
5b5d20d3bf95af05f00b9a621dcb337b,6
83d7083b7ad66e8026a3df839c068f10,1
37fb80711789a3d7871f52f049f03e0b,4
ce7216777aa82261d90c0180c9445610,1
e2a088783266e762d75a1b1c2dbce6d8,5
eeb2c9eac06fe1fd368de62a3de17b8d,1
84c6fa3beea0324aedd6047e7cf166a9,1
6e1df7817bc4d11b1c0cef071be0010a,2
58992f2b01e9102fd41903aac4adc426,7
2abd0e450b9ee35a2b42d998544f6b1e,6
4a55c487e8c40a1bbe5d9d5fd1523dd8,1
c7c323c1312e6b612ac47c4775d3febd,15
017fb7f766c16a0abbe2f7b26d840764,1
bc33450464a74d20703043a56cecb655,32
e2e9ce7cfbb1c702880fb7d6528430e9,1
9364b4aa2753131185ac69ecd70bf56c,7
e6099bc32f19f3aba6585bbfb7b9237d,7
b32b04f8459d2755572ea156503fd35b,4
78d17abf51372cae65fc495caaec105b,1
06e20b71118cbb8c8b66802b867f5bba,11
e2e5963d57e79fa7c52eaf28cfbfbcba,11
ea4e49eb1a3425ce0893e369295d7b92,4
c3dd319654fccd3785dbb239d86b00d6,8
78b59f37f6e4aa97404cb070f863cc1d,9
a3eb96f27e4ebef238d2e13bd9b2f322,2
173b191b1257afe0ac92733d56404655,5
bf54ceaf5ecabddfa3ab62e509862118,8
c95d317f478c755bbd7e5844c181c7aa,9
2b43eee8418c77fd94c25e021139bf66,1
9cbf4b1f0a5b1b4732143f243f000646,4
5ce18f7342e4423992fbad36378cd9e3,4
e4b835866454fb8fb72ec8b3d9bf37d5,8
8d84d1c4f79426e2988a109c956d8bb3,7
45e65b0fe0c8ce5725036f725f2ffce1,12
065d19247b2451cbab8a4be37d80f3b5,1
50b1826012e65399c60f1bed9d6e1234,4
6f796d95f6e5ce618744883f0cb8fb00,6
c219d24c4cf46feda72740486535351d,7
a1ddbe003f251c2d1260b85b6c379676,5
7ed42f07a1db1d9160245f1b4eaadb1e,8
0d13a190cabb18f2a29a00a3aba72efe,1
4bf09f3f902e34a4e805d6d76cb8a9d0,6
429a7e8d2f11e91c810ae633e26012c8,6
5543001c9ad902df7e443228acc55747,6
ea07c4793e80f8821091f8c5a41e318c,2
6dbedadb88bdd2afeb7eb0576ff14df5,4
a85d9a06c8b564e8ebdb088f35fc6193,7
2999c9bfdfa150ca41d3db59de35c9bf,2
45bda0a9a233301cad044d45df9ef3ed,1
0e64b9d4c21528fd39ec39e7750e96ec,6
8af642f1bf03ab99e3278c62cb2278c3,7
059055943ec955a2ddf4c3544d6892e1,3
4cf11ff680825129519776893911dff2,7
58ef09737ac9224a97360a3e911a99e8,1
fd9093ac6ad5e0cec3debf12e8225ca7,2
960dbe1dc64816af59cfc2eb8f7b7239,5
1d7c529b1fdbdc97cfe37d590c97ee44,1
07c99faf94eca3b99dfddaff45052142,4
8b686eef440e839b58e180c4bd908ea8,4
b25c881d92683876ea034b308bc3ac84,6
39c02edf42b734e0b6ebaba109ceddac,11
1157a696f1934b35912d45fa3c7d3118,4
17e77ca32be67835dd49c37c91b3ed6d,5
18a197196658b3969443c3035132b914,6
0c092267a3e32e1bed7cf4863594c4bd,5
a9b4488fab340bec871222bc9d4d0fa4,1
c78422588bb57adac0dc4e36e22a5196,3
6185e359d040062a08f210d559412b0b,3
b367f8b1404eff019451905ea8369ed2,4
c1feb26d74247963558c713ef29388eb,39
634d4b0dd47db012fa416226a96be758,1
49e6658e9ec2a704a84d450295a0fda4,5
1b8214aff8be91a14b7ff11b86bce454,7
7c4cb96eb347915108395873eccdc008,6
50b542aca111528935e9902c06a31965,1
b61f00633d9d83867f563b90f1cf9cb1,1
5d4ee707d01f8e47bd057fcdf15aac40,1
9dcf6823aef940e3d4ea9ff4e6bd6726,1
c8b44a23fa8ba0a2e0304f885ed1b9b4,14
c5c80203944ce513564c3cdb72034024,2
f026a3bf10c13ea335d891815cf1c53f,1
5a7868c1d43db8826ddaf2342e0670ec,6
f2259db8dc5df7c156271620e9532b71,2
543c075728f0025d1a79c35eba189b90,5
4c7f1f385f7e97f75c59921f9106fa30,72
d22b1ee26c63710c5a49978e94b43b08,11
c766ab94e2b065bc03a9576763f64beb,3
5e609eea59b997d3e31b693ed41a3394,7
b643e0ed35094f178417336f1e3fd77d,8
9108ce3529ef6f6eb8770828648f0b16,2
f7e8998412773ff0f9f1eb35f076f3da,1
4af6ddd36cfa8ef783647fb93d166547,1
b90cac4b1f02ddfee13ad28ae0417f96,14
c121bc9cbde77375ea3b978c9ed553f4,9
16ca009f422001107ce039287323b61b,1
d04905c53bc822f61a49df087b48d7cb,5
6e4cd4823622a28a88d717146e5d5265,2
676c20549eaead416b8e7c8d94ed80c5,2
c5946f3360267afc8b4986162e5ae1c8,2
8d7748cb45ec5f5164a33eda9a2c34f7,3
998aa3fc1fe816ab217e33f7408b8d10,2
27626c77ff716e504eb6a4bb20b864a2,1
6d4496ed05cccb952ead15ab02072f49,11
a83d7f40da5655c3c06b26c3771aa267,6
6da4f75c0b2356f74b5aee6c5d0639ed,5
3785f7a2868f3f1aefa306d32ae9b77a,4
763b765fca1249d164d8415daa736a6e,8
d2623077333c2163c7c687223760e433,11
efeb98d77e450a6fe9cb2606c095f329,6
fb2dff6ecc9ebe1252204d9fba2ae01d,5
2f311a3bb01288b2e2c6ed1a2918ab0d,1
6adbb03f1e1046db8c1e77e4830957ef,5
e0ffe6d1cd140860cc5c25ddf7f952c6,7
80f9e2ba12161ac4a9ecc6618c5c7a11,15
fb9511d38dc0118de5f38b67a087cfe0,7
dbaadba429f1b6eb77825df6a9d710db,27
61b73ec04dbd9d7bce79f1cc3c7d8328,1
7998e61d0e4972fde7d7bbdacaff8031,3
938f647c777a79a0224da283a185a8a6,12
18d677d1d3230d07b447253e8c156ffb,1
165a31009e4fe06e4847c295128e46e4,1
9e4073a296230e3d541186c3dd81aff4,9
77f8edb108aa48fe6612e33293c0d22f,1
32e9ef9f3228ba1aefe2dba025890f91,4
4fc787ee4cc48c27253a7942441dc4d6,6
fe2a2e66fbb0afb6d8598edac2a4db28,1
f3dd25af169eba1a1045bd86242b8394,16
b739e5c4735bbdd0154069c2d5007d35,15
39f0eb1d30f2e6252c5de7ebde3c2481,4
108800dd3f274bf1da9b7d63f2315a2b,21
b1d5d5c005c6894430ecdc86fb5d60a5,1
b5056588da5aca1812f034c642ef93c4,11
2c87a608634f689e59a58489dc9c902c,7
a8df9ee510d7083d1fea8272481b5872,1
4a4453304edf7fca4f2c008c3efe7b40,1
6f08ac8d05c80d9b0ee0eb6ca8601e10,5
9bccbe666a48406275fea1f8b37892a2,1
33795c291c0f3431ab9fa1ace60a70ff,11
39552bd13e613578c038a6ff36602798,5
b608d978b020813ed28b1027f01c7ad4,1
2e80195170e8b4917a828a1a6e0d62ee,6
e12d84cc17d3cf698d34bc3749241b25,1
f5b46b03b2bedd4bd7155bc77e992044,1
957bab63db63c66f63ffb48aab3e6333,3
95f97f0ebb675dca52199841609a7b10,9
4ce7ad500ffe13f2238e3232f2e3e1dd,9
23719efe03b3dae2abbb3b329aedc077,1
917860237b2da4abbe0f8f0faf8e3905,1
c23868dfe14f08f5321203a58ce45933,1
e9ac33ffc02df3a63843dcc1c0602cc0,1
d44da0ab7ee450358ae952b0e019ffcc,1
f5e2ce442b20f5326760958379f459b2,1
885f6e1bdf3842093fdc10bf3d77318c,1
c3b4ba18ff829329c09de12170776e95,4
cdf443f67f44fd37d6dade70d377101c,4
7956ac246b26f114c8343e5cc587d61f,6
201dd6ffd73bf48967a2057488bb912a,6
c626e534ebb99a5b9ba2d2196f62f210,10
c21669e52220cb857388a9f2e05e9a3f,6
df8be13338a55d6bb5501723e20f5b6b,1
8fe2260756fe1d463f5103086bd739d2,2
bffe1886249a27294aab0a7084d773b8,1
674484f972ef504bf64561af6c4463ce,20
3182553dfd59ed0594eda73c1322d78e,3
fdc07151e61d5579329a0bf8eb24269d,1
f21daf72507d029abbd749aedda8ba7e,14
31454dd3de54785f0fc6cb5a2e059b03,6
164e74d3f90ab401b0dadbe8ac5b1eed,7
cd56260f01e1e3872da54de1044b7bdd,7
ed01ea763f70153cbbc483b13d03aa4c,2
0a539a195c2b225ca274d2403a2fc26d,3
cf3e3c7a299e26ceefb767f2c1a2bee5,5
a8a20527337a992e12fbdc319010f68a,27
695147bdb6cbff0097a5cdf46152d1c0,1
ca7b2a8dfbc9ebb5ad3761657d67fd6e,1
1096998500597d66288435577ac27b5b,1
e6a5209c21773cce6148752c9023cf84,1
5efbc95ca9f9bae7b8040539ad8f82c9,10
e68949ec3c45cdbe62ac122eeb2e00df,14
ebc36ac2a62c64b0a88d0ac4d51c11f3,6
024916bfdd329c3e11c5317fa1d2dc0c,7
6d350f80937741433ded03b43fef066b,6
33b27908ca5a9d30953539eb04cf7285,1
c14a365e010305123acc6c4d0c8c6eee,2
26d808cb6f551f6d4ea74f971415bafa,1
91633cea8073fa2637566eeb8b46e6b7,1
52e33f743434342dde1186eba1bfe7ce,1
a9f51bf3c6bc2d23e55e423c1b9f99f3,6
f483e59c82844899eea76ab2148fa51d,6
506477bd7c2d54e67453484b4576d211,9
0a0ec435b6f8ef9cd46002df421aeecb,1
e9d298419e5fb3ea7954f8e8ffebf15f,1
9e5bfbb69832e74deca5b0fe1afaedab,2
b495c08653087d09ba8d999f62d5dcf0,2
6eae7dd0ee86da4bad058fd9c6cec811,12
9f3fb978c78fc807a16eb7a95676e456,7
f4d21a22f44334e83422c59c8574cb7b,14
f97d7bd97430f2825b512e10c71af80d,1
0b915d4d6958bbb0176437156b6eff11,11
c461ed69471ff941c9b4e10fcb8da324,9
48abb723aef6c18f3f14aa3a7d88a6af,1
a11a425971905df73a9326cdd5a627ca,12
8172d824cca26e1c76ad29dcce47f12d,1
c215f7b4ae83851e9775234a09d827fd,52
be48eb795a6ef7906038460d269a2243,5
315bf2d9beb943ed88346d32807abb17,1
d94e9db3b8d6e45a62a7181cde5fe912,7
4c45f52543bb0126604b088534e98d79,20
dea640880501b4063e619d0aa504073b,1
16a4be0a06afd8c41bc445d24b26dae1,5
f4315bfc1e111899e1ffb3b9d482389d,7
21f26d1437061eeda40f44f70bc8755b,1
0b8596750be16a57709914a79247757e,1
5ff437eefb1bbe5401f24236c7d68aed,12
d1c9cb0179dc55b2691a6b2885bdf319,1
171f0dfe9c5bf2eaecf4883aad94bd2e,3
fda6dfe816ffac42220f7f5ac649e28a,1
4bdb6b71048d8c0c559509fc2ef48c12,2
d473655ee301b2aa30d0dfc7905ef2ac,1
3acd66cc0510c357900e4c70b2bab4e8,1
42ef33f87f981d499899079d83e9d334,2
1b6e1d1a99dfcf0e1b5b0a217ee1cc25,4
9acd5e3a07c0db1941fa699ca60b7219,1
53d8e6bb92408d04ded8b1966cb15503,6
e0c9440efb43380fda9d5f730af13575,6
450340037f11e11db2ed182c46ca9d77,2
582e03085f8cb194e670c5d924a23953,15
694f1b9a0ab10198403bdb3fc6e14589,16
ca1b1adc05c57a512ec6ce81b50f3f72,1
613ab0909e03ff9b574b973ae1c29dcc,1
06440c681e98ab574fd2f153e286c997,6
2188aec963b40ebf90791998dbaeb987,16
5156c1073fab6be445a1289cb6040ea8,7
12ee9f15bf71ad158a196c6a55ca3fc9,2
7a25fc47600b15091b96923ac8d2aeb1,1
32d583b596c07d185a7d77f058b99290,4
79fcbd8dc09f10aeaf293b59613ae63e,6
993116f9ec503becd92b4cb12f4d7218,8
9970240ef2f2e4ab394e4e70acb92437,14
f1c86b373af4d859922c9eccaa6f69c0,21
705cc2a9a641ab45ea054c12828d7a11,5
2d4e5de0dde62f26d8bc8d6aafc29d6e,5
5fd97883d6fdfe501b80adb4f19567d7,22
b056751c038e5363b3ef96feabe1cf38,5
bc21885e899def3cc22eb46dc745dc5e,21
64677060f924ec6b86b4f07de7c65361,7
1f972dff63483d157f079386a60f3956,23
8d43578feba11e8adb11c84dc5b299dc,1
402dfa258c8f3b9aae50a9a84fb6b07f,6
ab5a1698bd1beb7660186b467a59197a,6
b4907bc2b874c78318e3c4b2208af29c,5
2ba6b908a86f5a8cccd6fd201e2f8c60,1
b5559c111ba0e9fba87382873a5ee153,45
b0d53187f2647d7125e3f8808f679a85,3
89fb89f8f8022b76e185e5ccdbd4ce24,2
bc1c33ed81d9917dabdb52ca26a61e84,4
e887e1be4497de9b0d125da1ba623b3f,3
64defdc345981b4d0f826f0c9c2d0081,1
faae8c99e79a62031ded97195bf39aec,9
4e1110745f99cafac598e15a7fa662ec,5
303816b54c8028e10f05803aced13945,1
a6ad236d19cd99d3879dac1ad9f31b50,1
289759c16b8c3169bd17df720081487c,1
7f3b2ab556823a82e18fe599f54336ac,1
